,RK,Name,POS,SOLO,AST,TOT,SACK,YDS,PD,INT,YDS,LNG,TD,FF,Team
2158,1995,Taurean Carter,DT,1,0,1,0.0,0,0,0,0,0,0,0,IICOLO
2159,1995,Jesiah Pierre,LB,0,1,1,0.0,0,0,0,0,0,0,0,UCF
2160,1995,Lloyd Summerall,DL,0,1,1,0.0,0,0,0,0,0,0,0,IIIJMU
2161,1995,Juan Powell,DB,1,0,1,0.0,0,1,0,0,0,0,0,CCU
2162,1995,Jalil Clemons,LB,1,0,1,0.0,0,0,0,0,0,0,0,USM
2163,1995,Rodrigues Clark,RB,1,0,1,0.0,0,0,0,0,0,0,0,USM
2164,1995,Ja'Len Sims,LB,0,1,1,0.0,0,1,0,0,0,0,0,USM
2165,1995,Christian James,DL,0,1,1,0.0,0,0,0,0,0,0,0,VAN
2166,1995,Jaiden Cameron,DL,0,1,1,0.0,0,1,0,0,0,0,0,NU
2167,1995,Darius Washington,OL,0,1,1,0.0,0,0,0,0,0,0,0,FSU
2168,1995,Chico Bennett Jr.,DE,0,1,1,0.0,0,0,0,0,0,0,0,UVA
2169,1995,Reid Dedman,LB,0,1,1,0.0,0,0,0,0,0,0,0,GASO
2170,1995,Jayden Perry,LS,1,0,1,0.0,0,0,0,0,0,0,0,CIN
2171,1995,Dorian Strong,CB,1,0,1,0.0,0,0,0,0,0,0,0,VT
2172,1995,Myles Turner,LB,0,1,1,0.0,0,0,0,0,0,0,0,MASS
2173,1995,Jaden Harrell,LB,1,0,1,0.0,0,0,0,0,0,0,0,IOWA
2174,1995,Austin Moore,LB,0,1,1,0.0,0,0,0,0,0,0,0,KSU
2175,1995,Justin Harris,S,0,1,1,0.0,0,0,0,0,0,0,0,TXST
2176,1995,Eric Phillips,DE,1,0,1,1.0,4,0,0,0,0,0,0,CIN
2177,1995,Noah Guzman,DB,0,1,1,0.0,0,0,0,0,0,0,0,HOU
2178,1995,Miki Suguturaga,TE,1,0,1,0.0,0,0,0,0,0,0,0,UTAH
2179,1995,Cam Williams,DB,1,0,1,0.0,0,0,0,0,0,0,0,GASO
2180,1995,Kyle Thornton,LB,1,0,1,0.0,0,0,0,0,0,0,0,WSU
2181,1995,DeVonne Harris,DE,1,0,1,0.0,0,0,0,0,0,0,0,WYO
2182,1995,Mike Kelly-Lawson,DL,0,1,1,0.0,0,1,0,0,0,0,0,CLT
2183,1995,Adam Jones,WR,1,0,1,0.0,0,0,0,0,0,0,0,ARST
2184,1995,Jackson Barrow,LB,0,1,1,0.0,0,0,0,0,0,0,0,TOL
2185,1995,Marcus Harris,DB,0,1,1,0.0,0,1,1,19,19,0,0,CAL
2186,1995,Richard Kinley,DL,1,0,1,0.0,0,0,0,0,0,0,0,LOU
2187,1995,Owen McGowan,LB,0,1,1,0.0,0,0,0,0,0,0,0,BC
2188,1995,Davion Ross,DB,1,0,1,0.0,0,2,1,7,7,0,0,MEM
2189,1995,Tyler Purdy,RB,0,1,1,0.0,0,0,0,0,0,0,0,JMU
2190,1995,Chris Fitzgerald,DL,0,1,1,0.0,0,1,1,0,0,0,0,JMU
2191,1995,Jelani Stafford,DL,1,0,1,0.0,0,0,0,0,0,0,0,CONN
2192,1995,Taurus Jones,LB,0,1,1,0.0,0,0,0,0,0,0,0,JMU
2193,1995,Nathan Kapongo,DL,0,1,1,0.0,0,0,0,0,0,0,0,AKR
2194,1995,Noah Holmes,LB,1,0,1,0.0,0,0,0,0,0,0,0,ECU
2195,1995,Marlem Louis,EDGE,1,0,1,1.0,1,0,0,0,0,0,0,SDSU
2196,1995,Kyrese White,WR,1,0,1,0.0,0,0,0,0,0,0,0,USU
2197,1995,Marquez Tatum,DL,0,1,1,0.0,0,0,0,0,0,0,0,FIU
2198,1995,Anthony Blume,DT,1,0,1,0.0,0,0,0,0,0,0,0,GAST
2199,1995,Robert Longerbeam,DB,1,0,1,0.0,0,0,0,0,0,0,0,RUTG
2200,1995,Jaden Muskrat,OL,1,0,1,0.0,0,0,0,0,0,0,0,AUB
2201,1995,Shamar Sandgren,WR,1,0,1,0.0,0,0,0,0,0,0,0,USA
2202,1995,George Wolo,DT,0,1,1,0.0,0,0,0,0,0,0,0,BUFF
2203,1995,Braylon Ryan,LB,0,1,1,0.0,0,0,0,0,0,0,0,CCU
2204,1995,Immanuel Bush,DL,0,1,1,0.0,0,0,0,0,0,0,0,JMU
2205,1995,Ke'Shon Parker,LB,0,1,1,0.0,0,0,0,0,0,0,0,CMU
2206,1995,Sawyer Goram-Welch,DL,0,1,1,0.0,0,0,0,0,0,0,0,CCU
2207,1995,Jacorey Benjamin,CB,0,1,1,0.0,0,0,0,0,0,0,0,BGSU
2208,1995,Simeon Barrow Jr.,DL,0,1,1,0.0,0,1,0,0,0,0,0,MIA
2209,1995,Monroe Beard,LB,0,1,1,0.0,0,0,0,0,0,0,0,IIIMRSH
2210,1995,Logan Lutui,DE,1,0,1,0.0,0,0,0,0,0,0,0,BYU
2211,1995,Pat Conroy,TE,1,0,1,0.0,0,0,0,0,0,0,0,ODU
2212,1995,Yesiah Clemons,RB,1,0,1,0.0,0,0,0,0,0,0,0,KENN
2213,1995,Kaleb Culp,S,0,1,1,0.0,0,0,0,0,0,0,0,TXST
2214,1995,Esean Carter,DT,0,1,1,0.5,3,0,0,0,0,0,0,TOL
2215,1995,Zavion Reese,DB,0,1,1,0.0,0,0,0,0,0,0,0,SJSU
2216,1995,James Stewart,DE,1,0,1,0.0,0,0,0,0,0,0,0,MTSU
2217,1995,Marco Notarainni,LB,0,1,1,0.0,0,0,0,0,0,0,0,BOIS
2218,1995,Arden Walker,DE,1,0,1,0.0,0,0,0,0,0,0,0,COLO
2219,1995,Luke Murphy,LB,0,1,1,0.0,0,0,0,0,0,0,0,EMU
2220,1995,BJ Williams,DL,1,0,1,0.0,0,0,0,0,0,0,0,WAKE
2221,1995,Ty Cooper,LB,0,1,1,0.0,0,0,0,0,0,0,0,MSST
2222,1995,Kaleb Elarms-Orr,LB,1,0,1,0.0,0,0,0,0,0,0,0,TCU
2223,1995,Jason Onye,DL,0,1,1,0.0,0,0,0,0,0,0,0,ND
2224,1995,Hunter Barth,LB,0,1,1,0.0,0,0,0,0,0,0,0,CAL
2225,1995,Jaylen Johnson,S,1,0,1,0.0,0,0,0,0,0,0,0,OHIO
2226,1995,Justus Boone,EDGE,0,1,1,0.0,0,0,0,0,0,0,0,FLA
2227,1995,Byron Turner Jr.,DL,1,0,1,0.0,0,0,0,0,0,0,0,FSU
2228,1995,Corey Coley,CB,0,1,1,0.0,0,0,0,0,0,0,0,NCSU
2229,1995,Noah Collins,DE,1,0,1,0.0,0,0,0,0,0,0,0,ARST
2230,1995,Xamarion Gordon,S,1,0,1,0.0,0,0,0,0,0,0,0,CCU
2231,1995,Jimari Butler,DL,1,0,1,0.0,0,0,0,0,0,0,0,NEB
2232,1995,Trey Cooley,RB,1,0,1,0.0,0,0,0,0,0,0,0,GT
2233,1995,Ru'Quan Buckley,DL,0,1,1,0.0,0,0,0,0,0,0,0,MSU
2234,1995,Lyrik Rawls,S,0,1,1,0.0,0,0,0,0,0,0,0,OKST
2235,1995,Jeffrey Bassa,LB,0,1,1,0.0,0,0,0,0,0,0,0,ORE
2236,1995,Devin Kirkwood,DB,1,0,1,0.0,0,0,0,0,0,0,0,UCLA
2237,1995,David Gusta,DT,1,0,1,0.0,0,0,0,0,0,0,0,WSU
2238,1995,D.J. Justice,DB,1,0,1,0.0,0,0,1,0,0,0,0,UCLA
2239,1995,Hammond Russell,DL,1,0,1,0.0,0,0,0,0,0,0,0,IVWVU
2240,1995,Jack Bech,WR,0,1,1,0.0,0,0,0,0,0,0,0,TCU
2241,1995,Alante Brown,WR,0,1,1,0.0,0,0,0,0,0,0,0,MSU
2242,1995,Nate Carter,RB,1,0,1,0.0,0,0,0,0,0,0,0,MSU
2243,1995,Ben Knox,CB,1,0,1,0.0,0,2,0,0,0,0,0,USF
2244,1995,Aaron Key,LB,0,1,1,0.0,0,0,0,0,0,0,0,CONN
2245,1995,Nick Barcelos,LS,1,0,1,0.0,0,0,0,0,0,0,0,NEV
2246,1995,Tyler Mello,LB,0,1,1,0.0,0,0,0,0,0,0,0,FRES
2247,1995,Maximilian Mang,TE,0,1,1,0.0,0,0,0,0,0,0,0,SYR
2248,1995,Ambe' CaldwellM-,DB,1,0,1,0.0,0,1,0,0,0,0,0,OH
2249,1995,Pierce Oppong,DE,0,1,1,0.0,0,0,0,0,0,0,0,NIU
2250,1995,Suirad Ware,DL,0,1,1,0.0,0,0,0,0,0,0,0,ECU
2251,1995,Yam Banks,S,0,1,1,0.0,0,0,0,0,0,0,0,MISS
2252,1995,Javon McIntyre,DB,0,1,1,0.0,0,0,0,0,0,0,0,PITT
2253,1995,Holden Willis,TE,1,0,1,0.0,0,0,0,0,0,0,0,MTSU
2254,1995,Ian Shewell,DL,0,1,1,0.0,0,0,0,0,0,0,0,ASU
2255,1995,Anwar Sparrow,LB,0,1,1,0.0,0,0,0,0,0,0,0,SYR
2256,1995,Carter Evans,DL,0,1,1,0.0,0,0,0,0,0,0,0,EMU
2257,1995,Rob Jackson,DE,1,0,1,0.0,0,0,0,0,0,0,0,CIN
2258,1995,Vic Alobwede,DL,0,1,1,0.0,0,0,0,0,0,0,0,MEM
2259,1995,Will Benton,LS,1,0,1,0.0,0,0,0,0,0,0,0,IVSMU
2260,1995,Crew Wakley,S,0,1,1,0.0,0,0,0,0,0,0,0,BYU
2261,1995,Tyrion Ingram-Dawkins,DL,0,1,1,0.0,0,0,0,0,0,0,0,UGA
2262,1995,Joshua Pickett,CB,1,0,1,0.0,0,0,0,0,0,0,0,DUKE
2263,1995,JaVaughn Byrd,CB,1,0,1,0.0,0,0,0,0,0,0,0,NIU
2264,1995,Kyonte Hamilton,DL,0,1,1,0.0,0,0,0,0,0,0,0,RUTG
2265,1995,Kyron Drones,QB,1,0,1,0.0,0,0,0,0,0,0,0,VT
2266,1995,Darius Jackson,S,1,0,1,0.0,0,0,0,0,0,0,0,TXST
2267,1995,Chase Smith,LB,1,0,1,0.0,0,1,0,0,0,0,0,MIA
2268,1995,O.J. Burroughs,S,1,0,1,0.0,0,3,0,0,0,0,0,KU
2269,1995,Caleb TubbsM-,DB,1,0,1,0.0,0,0,0,0,0,0,0,OH
2270,1995,Corban HondruM-,LB,0,1,1,0.0,0,0,0,0,0,0,0,OH
2271,1995,Luke Wysong,WR,0,1,1,0.0,0,0,0,0,0,0,0,UNM
2272,1995,Cole Daniels,DT,1,0,1,0.0,0,0,0,0,0,0,0,ODU
2273,1995,D.J. Withers,DT,1,0,1,0.0,0,0,0,0,0,0,0,KU
2274,1995,Doran Ray Jr.,DT,0,1,1,0.0,0,0,0,0,0,0,0,TOL
2275,1995,Caden Fordham,LB,1,0,1,0.0,0,1,0,0,0,0,0,NCSU
2276,1995,Cade Haberman,DT,1,0,1,0.0,0,0,0,0,0,0,0,NIU
2277,1995,Jaden Bradley,WR,0,1,1,0.0,0,0,0,0,0,0,0,UNLV
2278,1995,Elroyal Morris,DL,0,1,1,0.5,3,0,0,0,0,0,0,IIIRICE
2279,1995,Khordae Sydnor,DL,1,0,1,1.0,7,0,0,0,0,0,0,VAN
2280,1995,Voi Tunuufi,EDGE,0,1,1,0.5,1,0,0,0,0,0,0,WASH
2281,1995,Raymond Gay,CB,1,0,1,0.0,0,0,0,0,0,0,0,IIOKST
2282,1995,Damarius McGhee,CB,1,0,1,0.0,0,0,0,0,0,0,0,KU
2283,1995,Tommy Akingbesote,DL,0,1,1,0.0,0,0,0,0,0,0,0,MD
2284,1995,Herman Smith,S,1,0,1,0.0,0,0,0,0,0,0,0,IIICOLO
2285,1995,Jalen McMurray,DB,1,0,1,0.0,0,0,0,0,0,0,0,TENN
2286,1995,Owen Stoudmire,DT,1,0,1,0.0,0,0,0,0,0,0,0,BC
2287,1995,DaShawn Jones,DB,1,0,1,0.0,0,1,0,0,0,0,0,ALA
2288,1995,Brandon Buckner,DE,1,0,1,1.0,12,0,0,0,0,0,0,MTSU
2289,1995,Jalonnie Williams,DE,0,1,1,0.0,0,0,0,0,0,0,0,NIU
2290,1995,Barryn Sorrell,LB,0,1,1,0.0,0,0,0,0,0,0,0,TEX
2291,1995,Ryan Barnes,DB,0,1,1,0.0,0,0,0,0,0,0,0,MASS
2292,1995,Jaden Bray,WR,1,0,1,0.0,0,0,0,0,0,0,0,WVU
2293,1995,Cole Batson,DB,0,1,1,0.0,0,0,0,0,0,0,0,BC
2294,1995,Elijah Sabbatini,S,0,1,1,0.0,0,0,0,0,0,0,0,USM
2295,1995,Jalon Williams,CB,1,0,1,0.0,0,0,0,0,0,0,0,BC
2296,1995,Bernard Gooden,DL,0,1,1,0.0,0,0,0,0,0,0,0,USF
2297,1995,Eli Sanders,RB,1,0,1,0.0,0,0,0,0,0,0,0,UNM
2298,1995,Keegan Davis,DL,1,0,1,0.0,0,0,0,0,0,0,0,FIU
2299,1995,Ty Myles,DB,0,1,1,0.0,0,0,0,0,0,0,0,NIU
2300,1995,Rishi Rattan,S,1,0,1,0.0,0,0,0,0,0,0,0,TULN
2301,1995,Noe Ruelas,PK,0,1,1,0.0,0,0,0,0,0,0,0,JMU
2302,1995,Jaylin Alderman,LB,0,1,1,0.0,0,0,0,0,0,0,0,MIA
2303,1995,DJ Herman,LB,0,1,1,0.0,0,0,0,0,0,0,0,SDSU
2304,1995,Teivis Tuioti,DL,1,0,1,0.0,0,0,0,0,0,0,0,SDSU
2305,1995,Omari Abor,DE,0,1,1,0.0,0,0,0,0,0,0,0,SMU
2306,1995,Bear Alexander,DT,1,0,1,0.0,0,0,0,0,0,0,0,USC
2307,1995,Lander Barton,LB,1,0,1,0.0,0,0,0,0,0,0,0,UTAH
2308,1995,Jyaire Brown,CB,1,0,1,0.0,0,0,0,0,0,0,0,LSU
2309,1995,Dani Dennis-Sutton,DE,1,0,1,0.0,0,1,0,0,0,0,0,PSU
2310,1995,Brian Dilworth,CB,1,0,1,0.0,0,0,0,0,0,0,0,KU
2311,1995,Caden Curry,DE,1,0,1,0.0,0,0,0,0,0,0,1,OSU
2312,1995,Justice Finkley,LB,0,1,1,0.0,0,0,0,0,0,0,0,TEX
2313,1995,Tre'Quon Fegans,DB,1,0,1,0.0,0,0,0,0,0,0,0,UCF
2314,1995,Jaeden Gould,DB,1,0,1,0.0,0,0,0,0,0,0,0,SYR
2315,1995,Sione Hala,LB,0,1,1,0.0,0,0,0,0,0,0,0,BC
2316,1995,Omarion Hampton,RB,1,0,1,0.0,0,0,0,0,0,0,0,UNC
2317,1995,Tayon Holloway,DB,1,0,1,0.0,0,0,0,0,0,0,0,LOU
2318,1995,Domani Jackson,DB,1,0,1,0.0,0,0,0,0,0,0,0,ALA
2319,1995,Julian Humphrey,DB,1,0,1,0.0,0,1,0,0,0,0,0,UGA
2320,1995,Kobie McKinzie,LB,1,0,1,0.0,0,0,0,0,0,0,0,OU
2321,1995,Tyler Martin,LB,0,1,1,0.0,0,0,0,0,0,0,0,MASS
2322,1995,Shawn Miller,WR,0,1,1,0.0,0,0,0,0,0,0,0,UNM
2323,1995,Christen Miller,DL,1,0,1,0.0,0,0,0,0,0,0,0,UGA
2324,1995,Gabe Powers,LB,1,0,1,0.0,0,0,1,29,29,1,0,OSU
2325,1995,Ephesians Prysock,CB,1,0,1,0.0,0,1,0,0,0,0,0,WASH
2326,1995,Dejon Roney,DL,1,0,1,0.0,0,0,0,0,0,0,0,SJSU
2327,1995,Travis Shaw,DL,0,1,1,0.0,0,0,0,0,0,0,0,UNC
2328,1995,Cam Sidney,DB,1,0,1,0.0,0,0,0,0,0,0,0,CAL
2329,1995,Shemar StewartTA&M,DL,1,0,1,0.0,0,0,0,0,0,0,0,
2330,1995,Joshua White,DL,0,1,1,0.0,0,0,0,0,0,0,0,MEM
2331,1995,Laterrence Welch,DB,1,0,1,0.0,0,1,0,0,0,0,0,ASU
2332,1995,T.K. Wright,LB,1,0,1,0.0,0,0,0,0,0,0,0,TEM
2333,1995,Kamari Wilson,DB,1,0,1,0.0,0,0,0,0,0,0,0,ASU
2334,1995,Brooks Both,LB,1,0,1,0.0,0,0,0,0,0,0,0,ARK
2335,1995,Roydell Williams,RB,0,1,1,0.0,0,0,0,0,0,0,0,FSU
2336,1995,CJ Doggette,DT,0,1,1,0.0,0,0,0,0,0,0,0,OHIO
2337,1995,Kendrell Williams,RB,0,1,1,0.0,0,0,0,0,0,0,0,UL
2338,1995,Brandon Adams,DB,1,0,1,0.0,0,0,0,0,0,0,0,UCF
2339,1995,Jamal Johnson,RB,1,0,1,0.0,0,0,0,0,0,0,0,BGSU
2340,1995,Tylon Dunlap,DL,0,1,1,0.0,0,0,0,0,0,0,0,KENN
2341,1995,CJ Harris,LB,0,1,1,0.0,0,0,0,0,0,0,0,LT
2342,1995,Fred Davis,CB,0,1,1,0.0,0,0,0,0,0,0,0,JVST
2343,1995,Cam Williams,LB,1,0,1,0.0,0,0,0,0,0,0,0,GAST
2344,1995,Zac Swanson,DL,0,1,1,0.0,0,0,0,0,0,0,0,ASU
2345,1995,Jereme Robinson,DE,1,0,1,1.0,4,0,0,0,0,0,0,KU
2346,1995,Bryce Ramirez,LB,1,0,1,0.0,0,0,0,0,0,0,0,TTU
2347,1995,Shane Whitter,LB,1,0,1,0.0,0,0,0,0,0,0,0,UNT
2348,1995,Rocco Underwood,LS,1,0,1,0.0,0,0,0,0,0,0,0,FLA
2349,1995,Terreance Ellis,LB,1,0,1,0.0,0,0,0,0,0,0,0,WKU
2350,1995,Fatafehi Vailea,DL,0,1,1,0.0,0,0,0,0,0,0,0,IIUNT
2351,1995,Jacob Waskow,DT,1,0,1,0.0,0,0,0,0,0,0,0,NIU
2352,1995,Liam Reardon,LS,0,1,1,0.0,0,0,0,0,0,0,0,AKR
2353,1995,Kaylin Moore,DB,1,0,1,0.0,0,0,0,0,0,0,0,UCLA
2354,1995,Deston Hawkins,RB,1,0,1,0.0,0,0,0,0,0,0,0,NEV
2355,1995,Jalen Clark,S,0,1,1,0.0,0,0,0,0,0,0,0,UL
2356,1995,Cole Nelson,DL,0,1,1,0.0,0,0,0,0,0,0,0,VT
2357,1995,Myles Williams,LB,1,0,1,0.0,0,0,0,0,0,0,0,CAL
2358,1995,Marquis Crosby,RB,0,1,1,0.0,0,0,0,0,0,0,0,LT
2359,1995,Antoine Campbell Jr.,DL,1,0,1,0.0,0,0,0,0,0,0,0,KENT
2360,1995,Malachi Holt-Bennett,WR,1,0,1,0.0,0,0,0,0,0,0,0,UAB
2361,1995,Jah-Mal Williams,DE,0,1,1,0.0,0,0,0,0,0,0,0,TROY
2362,1995,Spencer Triplett,LS,0,1,1,0.0,0,0,0,0,0,0,0,UNC
2363,1995,Cade Collenback,LS,1,0,1,0.0,0,0,0,0,0,0,0,UTSA
2364,1995,Dez Morgan,DL,0,1,1,0.0,0,0,0,0,0,0,0,CLT
2365,1995,Justin Jones,RB,1,0,1,0.0,0,0,0,0,0,0,0,AUB
2366,1995,Reese Burkhardt,PK,0,1,1,0.0,0,0,0,0,0,0,0,TTU
2367,1995,Keeron Henderson,LB,0,1,1,0.0,0,0,0,0,0,0,0,UCF
2368,1995,Carlos Johnson Jr.,DL,0,1,1,0.0,0,0,0,0,0,0,0,USA
2369,1995,Krew Jackson,LB,0,1,1,0.0,0,0,0,0,0,0,0,ASU
2370,1995,Wes Pahl,P,0,1,1,0.0,0,0,0,0,0,0,0,OKST
2371,1995,Wyatt Crespi,DL,1,0,1,0.0,0,0,0,0,0,0,0,WAKE
2372,1995,Marcus Clarke,CB,1,0,1,0.0,0,0,0,0,0,0,0,MIZ
2373,1995,Elijah Roberts,DE,0,1,1,0.0,0,0,0,0,0,0,0,SMU
2374,1995,Jai'Onte' McMillan,DB,0,1,1,0.0,0,0,0,0,0,0,0,MINN
2375,1995,Beau Palmer,LB,1,0,1,0.0,0,0,0,0,0,0,0,KSU
2376,1995,Caleb Kibodi,LB,1,0,1,0.0,0,0,1,50,50,1,0,UL
2377,1995,Malakai Menzer,DL,1,0,1,0.0,0,0,0,0,0,0,0,FSU
2378,1995,Dakadrien Saunders,DB,1,0,1,0.0,0,0,0,0,0,0,0,LOU
2379,1995,Tim Smith,DL,0,1,1,0.0,0,0,0,0,0,0,0,ALA
2380,1995,Jah-Marien Latham,DL,1,0,1,0.0,0,0,0,0,0,0,0,ALA
2381,1995,Que Robinson,LB,1,0,1,1.0,10,0,0,0,0,0,0,ALA
2382,1995,Jah'Von Grigsby,DB,1,0,1,0.0,0,0,0,0,0,0,0,UNLV
2383,1995,Noah Arinze,DE,0,1,1,0.0,0,0,0,0,0,0,0,NMSU
2384,1995,Reggie Grimes,DL,1,0,1,0.0,0,0,0,0,0,0,0,IIMEM
2385,1995,CJ Garnett,LB,1,0,1,0.0,0,0,0,0,0,0,0,UNT
2386,1995,Antonio Doyle Jr.,DE,0,1,1,0.0,0,0,0,0,0,0,0,UNLV
2387,1995,Reggie Peterson,LB,0,1,1,0.0,0,0,0,0,0,0,0,FIU
2388,1995,Will O'Steen,OL,1,0,1,0.0,0,0,0,0,0,0,0,JVST
2389,1995,Courtney Eubanks,DB,1,0,1,0.0,0,0,0,0,0,0,0,CCU
2390,1995,Marques Sigle,S,1,0,1,0.0,0,0,0,0,0,0,0,KSU
2391,1995,Haakon Anderson,WR,0,1,1,0.0,0,0,0,0,0,0,0,WIS
2392,1995,Peyton Stevenson,S,0,1,1,0.0,0,0,0,0,0,0,0,RICE
2393,1995,Gabriel Iniguez Jr.,DT,0,1,1,0.0,0,0,0,0,0,0,0,USU
2394,1995,Quinn Roff,EDGE,1,0,1,0.0,0,0,0,0,0,0,0,WSU
2395,1995,Lake Ellis,DB,0,1,1,0.0,0,0,0,0,0,0,0,MASS
2396,1995,Owen Goss,DB,0,1,1,0.0,0,0,0,0,0,0,0,ARIZ
2397,1995,Deamontae Diggs,DL,0,1,1,0.0,0,0,0,0,0,0,0,CCU
2398,1995,Anthony Johnson,DL,0,1,1,0.0,0,0,0,0,0,0,0,PITT
2399,1995,Leonard St. Gourdin,DB,1,0,1,0.0,0,0,0,0,0,0,0,MASS
2400,1995,John Pius,LB,0,1,1,0.0,0,0,0,0,0,0,0,WIS
2401,1995,Nyquann Washington,CB,1,0,1,0.0,0,0,0,0,0,0,0,WMU
2402,1995,Andy Nwaoko,DE,1,0,1,0.0,0,0,0,0,0,0,0,MTSU
2403,1995,Jordan Porter,DL,0,1,1,0.0,0,0,0,0,0,0,0,BGSU
2404,1995,Kellan Wyatt,LB,0,1,1,0.0,0,0,0,0,0,0,0,MD
2405,1995,Thor Griffith,DL,1,0,1,1.0,7,0,0,0,0,0,0,LOU
2406,1995,Richard Outland Jr.,DL,0,1,1,0.0,0,0,0,0,0,0,0,SHSU
2407,1995,Dante Jackson,PK,0,1,1,0.0,0,0,0,0,0,0,0,AKR
2408,1995,Tyler Scott,DL,1,0,1,0.0,0,0,0,0,0,0,0,KENN
2409,1995,Michael Mack,CB,0,1,1,0.0,0,0,0,0,0,0,0,IIOHIO
2410,1995,Cameron Broussard,S,0,1,1,0.0,0,0,0,0,0,0,0,WASH
2411,1995,Sheldon Newton,NT,0,1,1,0.0,0,0,0,0,0,0,0,BOIS
2412,1995,Justin Anderson,CB,1,0,1,0.0,0,0,0,0,0,0,0,AKR
2413,1995,Jean Boyd,DB,1,0,1,0.0,0,0,0,0,0,0,0,IIISJSU
2414,1995,Brice Bass,DE,0,1,1,0.0,0,0,0,0,0,0,0,TXST
2415,1995,Ty French,LB,1,0,1,0.0,0,0,0,0,0,0,0,WVU
2416,1995,Christian Charles,DB,0,1,1,0.0,0,0,0,0,0,0,0,TENN
2417,1995,Amieh Williams,DL,0,1,1,0.0,0,0,0,0,0,0,0,TLSA
2418,1995,Drew Hocutt,WR,0,1,1,0.0,0,0,0,0,0,0,0,TTU
2419,1995,Elijah Gilliam,RB,1,0,1,0.0,0,0,0,0,0,0,0,FRES
2420,1995,Jonah Dalmas,PK,1,0,1,0.0,0,0,0,0,0,0,0,BOIS
2421,1995,Dez Malone,DB,1,0,1,0.0,0,0,0,0,0,0,0,OU
2422,1995,Will Pelissier,WR,1,0,1,0.0,0,0,0,0,0,0,0,WYO
2423,1995,Cam Fancher,QB,1,0,1,0.0,0,0,0,0,0,0,0,FAU
2424,1995,Tyson Durant,DB,1,0,1,0.0,0,0,0,0,0,0,0,WSU
2425,1995,Braylin Presley,WR,0,1,1,0.0,0,0,0,0,0,0,0,TLSA
2426,1995,Fitzgerald West Jr.,DL,1,0,1,0.0,0,0,0,0,0,0,0,UL
2427,1995,Anthony Holmes Jr.,DL,1,0,1,0.0,0,0,0,0,0,0,0,HOU
2428,1995,Daniel Owens,DL,1,0,1,0.0,0,0,0,0,0,0,0,MD
2429,1995,Treylin Payne,LB,0,1,1,0.0,0,0,0,0,0,0,0,TXST
2430,1995,Michael Diatta,DT,1,0,1,0.0,0,0,0,0,0,0,0,UVA
2431,1995,Beau Atkinson,DL,0,1,1,0.0,0,0,0,0,0,0,0,UNC
2432,1995,Hank Pepper,LS,0,1,1,0.0,0,0,0,0,0,0,0,USC
2433,1995,Nick Morris Jr.,LB,0,1,1,0.0,0,0,0,0,0,0,0,DUKE
2434,1995,William Wells,DB,1,0,1,0.0,0,0,0,0,0,0,0,UCF
2435,1995,Trace Bruckler,TE,0,1,1,0.0,0,0,0,0,0,0,0,UNM
2436,1995,Lawrence Falatea,DE,0,1,1,0.0,0,0,0,0,0,0,0,USU
2437,1995,Edward Vesterinen,DL,1,0,1,0.0,0,0,0,0,0,0,0,WVU
2438,1995,Mandel Eugene Jr.,LB,1,0,1,0.0,0,0,0,0,0,0,0,TULN
2439,1995,Malachi Lawrence,DE,1,0,1,0.0,0,0,0,0,0,0,0,UCF
2440,1995,Ivan Escobar,OL,1,0,1,0.0,0,0,0,0,0,0,0,UTEP
2441,1995,Elijah Champaigne,NT,1,0,1,0.0,0,0,0,0,0,0,0,TULN
2442,1995,Shay Taylor,LB,1,0,1,0.0,0,1,0,0,0,0,0,OHIO
2443,1995,Kris Trinidad,DE,1,0,1,0.0,0,0,0,0,0,0,0,ODU
2444,1995,Bennett Adler,DL,1,0,1,0.0,0,0,0,0,0,0,0,AKR
2445,1995,Tyson Struber,LB,1,0,1,0.0,0,0,0,0,0,0,0,KSU
2446,1995,Damonte Smith,DL,1,0,1,0.0,0,1,0,0,0,0,0,MTSU
2447,1995,Eldrick Robinson,LB,0,1,1,0.0,0,0,0,0,0,0,0,IIWAKE
2448,1995,Talan Alfrey,S,0,1,1,0.0,0,0,0,0,0,0,0,BYU
2449,1995,Abdul Carter,DE,1,0,1,0.0,0,0,0,0,0,0,0,PSU
2450,1995,Nyjalik Kelly,DE,1,0,1,0.0,0,0,0,0,0,0,0,UCF
2451,1995,Chubba Ma'ae,DL,0,1,1,0.0,0,0,0,0,0,0,0,ARIZ
2452,1995,Caleb Brown,DB,1,0,1,0.0,0,4,0,0,0,0,0,HAW
2453,1995,Kyler Jordan,LB,1,0,1,0.0,0,0,0,0,0,0,0,BAY
2454,1995,Malik Spencer,DB,0,1,1,0.0,0,0,0,0,0,0,0,MSU
2455,1995,Malachi Davis,DE,1,0,1,0.0,0,0,0,0,0,0,0,TOL
2456,1995,Austin Ausberry,S,1,0,1,0.0,0,0,0,0,0,0,0,LSU
2457,1995,Kylon Griffin,S,1,0,1,0.0,0,0,0,0,0,0,0,CLEM
2458,1995,Croix Stewart,DB,1,0,1,0.0,0,0,0,0,0,0,0,UCLA
2459,1995,Garrett Oakley,TE,1,0,1,0.0,0,0,0,0,0,0,0,KSU
2460,1995,Wesley Miller,S,0,1,1,0.0,0,0,0,0,0,0,0,USA
